ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1627826,Ivica Zubac,Ivica,1610612747,LAL,01/01/2016,2016-17,Regular Season,0.0,0.0,8.9,,,,,,0.4,0.6,0.2,0.8,0.4,1.2,0.0,0.0,0.0,0.0,0.14,2.14,,,,,,,,,,,,,,
1627826,Ivica Zubac,Ivica,1610612747,LAL,01/01/2017,2017-18,Regular Season,0.0,0.0,2.7,,,,,,1.2,1.6,0.2,0.6,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.71,,,,,,,,,,,,,,
1627826,Ivica Zubac,Ivica,1610612746,LAC,01/01/2018,2018-19,Regular Season,0.0,0.0,13.8,1.46,73.30,78.60,68.80,4.56,2.6,4.0,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.5,3.88,0.0,0.5,0.0,4.0,0.5,0.8,76.9,2.25,5.0,45.0,1.5,23.1,16.7,0.25
1627826,Ivica Zubac,Ivica,1610612746,LAC,01/01/2019,2019-20,Regular Season,0.0,0.0,27.0,1.38,63.70,46.30,74.70,4.5,1.8,2.5,0.8,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,7.17,0.0,0.0,0.0,7.7,0.3,1.0,62.8,5.15,10.38,49.6,6.15,37.2,38.800000000000004,2.38
1627826,Ivica Zubac,Ivica,1610612746,LAC,01/01/2020,2020-21,Regular Season,0.0,0.0,26.2,1.35,56.60,45.70,66.70,4.32,1.7,4.3,0.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.2,0.0,0.0,0.0,5.2,0.1,1.2,71.5,3.65,7.53,48.4,3.0,28.499999999999996,47.099999999999994,1.41
1627826,Ivica Zubac,Ivica,1610612746,LAC,01/01/2021,2021-22,Regular Season,0.0,0.0,27.6,,,,,,2.0,3.3,0.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.77,10.17,,,,,,,,,,,,,,
1627826,Ivica Zubac,Ivica,1610612746,LAC,01/01/2022,2022-23,Regular Season,0.0,0.0,32.6,1.56,55.80,41.00,66.70,4.34,3.0,3.7,0.7,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.69,10.81,0.0,0.0,0.0,6.4,2.8,0.8,83.5,7.8,17.2,45.300000000000004,3.4,16.5,52.900000000000006,1.8
1627826,Ivica Zubac,Ivica,1610612746,LAC,01/01/2023,2023-24,Regular Season,0.0,0.0,31.1,1.71,55.40,40.00,65.50,4.03,1.5,2.5,1.3,2.5,0.3,0.3,0.0,0.0,0.0,0.0,0.55,8.03,0.5,0.7,0.0,10.7,2.5,3.3,67.0,6.5,9.83,66.10000000000001,4.83,33.0,27.6,1.33
