ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1718,Paul Pierce,Paul,1610612746,LAC,01/01/2015,2015-16,Regular Season,0.0,0.0,17.4,1.99,46.20,0.00,50.00,3.89,0.0,0.2,0.3,1.2,0.3,0.7,0.0,0.5,1.2,2.2,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.4,42.1,0.8,1.6,50.0,2.2,57.9,18.2,0.4
1718,Paul Pierce,Paul,1610612746,LAC,01/01/2016,2016-17,Regular Season,0.0,0.0,14.8,2.25,60.90,50.00,63.20,3.97,0.0,0.0,0.0,0.3,0.7,1.0,0.0,0.0,0.7,1.3,0.5,1.42,0.6,1.7,0.3,0.0,0.0,0.0,65.60000000000001,1.33,3.5,38.1,1.83,34.4,45.5,0.83
