ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1629058,Dzanan Musa,Dzanan,1610612751,BKN,01/01/2018,2018-19,Regular Season,0.0,0.0,5.0,4.04,,,,4.7,0.5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.5,1.5,2.5,60.0,1.5,37.5,33.300000000000004,0.5
1629058,Dzanan Musa,Dzanan,1610612751,BKN,01/01/2019,2019-20,Regular Season,0.0,0.0,13.7,2.36,42.90,50.00,40.00,4.9,1.7,2.9,0.1,0.9,0.1,0.3,0.1,0.3,1.0,2.6,0.52,0.26,2.3,0.0,0.0,0.0,0.0,0.0,80.0,2.0,4.0,50.0,1.0,20.0,50.0,0.5
1629058,Dzanan Musa,Dzanan,1610612765,DET,01/01/2020,2020-21,Regular Season,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
