ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1628449,Chris Boucher,Chris,1610612761,TOR,01/01/2018,2018-19,Regular Season,0.0,0.0,4.4,1.77,33.30,0.00,100.00,4.12,0.0,1.0,0.0,0.3,0.0,0.0,0.3,0.3,0.7,2.0,0.33,1.11,0.0,1.5,0.0,1.0,0.0,0.0,,,,,1.5,100.0,33.300000000000004,0.5
1628449,Chris Boucher,Chris,1610612761,TOR,01/01/2019,2019-20,Regular Season,0.0,0.0,12.3,1.66,40.00,21.40,56.30,4.44,2.3,2.9,0.0,0.7,0.0,0.1,0.0,0.3,0.4,1.4,0.35,2.26,0.0,0.9,0.3,0.3,0.3,0.3,64.3,0.33,1.5,22.2,0.83,35.699999999999996,40.0,0.33
1628449,Chris Boucher,Chris,1610612761,TOR,01/01/2020,2020-21,Regular Season,0.0,0.0,19.5,,,,,,1.3,2.3,0.0,0.3,0.0,0.0,0.3,0.7,1.0,1.7,0.5,5.5,,,,,,,,,,,,,,
1628449,Chris Boucher,Chris,1610612761,TOR,01/01/2021,2021-22,Regular Season,0.0,0.0,16.4,1.47,66.00,66.70,65.70,4.2,,,,,,,,,,,0.8,2.7,1.0,3.0,0.0,6.0,0.0,0.7,55.60000000000001,1.5,4.17,36.0,3.33,44.4,45.0,1.5
1628449,Chris Boucher,Chris,1610612761,TOR,01/01/2022,2022-23,Regular Season,0.0,0.0,18.0,,,,,,2.0,3.0,0.7,1.0,0.0,0.3,0.3,1.0,0.3,1.7,1.29,1.58,,,,,,,,,,,,,,
1628449,Chris Boucher,Chris,1610612761,TOR,01/01/2023,2023-24,Regular Season,0.0,0.0,8.6,,,,,,1.5,2.0,0.3,0.5,0.3,0.5,0.0,0.3,0.3,1.5,0.62,0.21,,,,,,,,,,,,,,
