ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1629752,Juwan Morgan,Juwan,1610612762,UTA,01/01/2019,2019-20,Regular Season,0.0,0.0,3.5,1.3,61.80,42.90,71.40,4.54,0.6,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.9,0.0,0.6,0.0,0.0,57.9,1.29,3.14,40.9,2.29,42.1,37.5,0.86
1629752,Juwan Morgan,Juwan,1610612762,UTA,01/01/2020,2020-21,Regular Season,0.0,0.0,1.5,1.13,100.00,100.00,100.00,3.95,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.7,0.7,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.5,66.7,,,,
1629752,Juwan Morgan,Juwan,1610612738,BOS,01/01/2021,2021-22,Regular Season,0.0,0.0,26.0,2.27,100.00,100.00,100.00,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.300000000000004,0.2,0.4,50.0,0.8,66.7,0.0,0.0
1629752,Juwan Morgan,Juwan,1610612746,LAC,01/01/2022,2022-23,Regular Season,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
