ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
203923,James Young,James,1610612738,BOS,01/01/2015,2015-16,Regular Season,0.0,0.0,7.1,1.71,,,,5.03,0.1,0.3,0.0,0.3,0.1,1.1,0.4,1.1,0.6,1.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,100.0,1.0,2.0,50.0,,,,
203923,James Young,James,1610612738,BOS,01/01/2016,2016-17,Regular Season,0.0,0.0,5.5,1.44,70.00,33.30,85.70,3.99,0.6,0.9,0.4,0.7,0.1,0.6,0.5,1.2,0.4,1.4,0.45,0.18,0.0,1.5,0.0,0.0,0.0,0.0,66.7,0.67,1.33,50.0,0.67,33.300000000000004,25.0,0.17
