ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1627789,Timothe Luwawu-Cabarrot,Timothe,1610612755,PHI,01/01/2016,2016-17,Regular Season,0.0,0.0,7.1,,,,,,1.4,2.6,0.0,0.4,0.0,0.1,0.2,0.5,0.3,1.1,0.55,0.1,,,,,,,,,,,,,,
1627789,Timothe Luwawu-Cabarrot,Timothe,1610612755,PHI,01/01/2017,2017-18,Regular Season,0.0,0.0,13.8,,,,,,1.7,2.0,0.0,0.3,0.3,0.7,0.0,0.0,1.0,3.0,0.75,0.16,,,,,,,,,,,,,,
1627789,Timothe Luwawu-Cabarrot,Timothe,1610612741,CHI,01/01/2018,2018-19,Regular Season,0.0,0.0,4.1,,,,,,2.0,2.7,0.0,0.0,0.0,0.0,0.3,2.0,0.3,2.3,0.29,0.0,,,,,,,,,,,,,,
1627789,Timothe Luwawu-Cabarrot,Timothe,1610612751,BKN,01/01/2019,2019-20,Regular Season,0.0,0.0,13.0,1.62,46.90,14.30,53.80,5.18,0.8,1.7,0.0,0.2,0.0,0.2,0.2,1.0,0.3,2.2,1.2,0.2,1.5,9.8,0.5,2.0,0.0,0.0,63.800000000000004,5.75,9.25,62.2,5.25,36.199999999999996,42.9,2.25
1627789,Timothe Luwawu-Cabarrot,Timothe,1610612751,BKN,01/01/2020,2020-21,Regular Season,0.0,0.0,13.4,1.94,75.00,0.00,75.00,4.55,1.5,2.0,0.0,0.0,0.5,0.5,1.0,1.5,0.0,1.0,1.2,0.0,0.3,0.4,0.4,0.0,0.0,0.0,66.7,0.5,1.0,50.0,0.5,33.300000000000004,0.0,0.0
1627789,Timothe Luwawu-Cabarrot,Timothe,1610612737,ATL,01/01/2021,2021-22,Regular Season,0.0,0.0,10.1,2.6,75.00,0.00,75.00,4.52,0.3,0.3,0.0,0.3,0.0,0.0,0.3,1.8,0.3,0.8,0.68,0.09,0.5,0.8,0.0,0.0,0.0,0.0,42.9,0.5,1.5,33.300000000000004,2.0,57.099999999999994,50.0,1.0
1627789,Timothe Luwawu-Cabarrot,Timothe,1610612756,PHX,01/01/2022,2022-23,Regular Season,,,,,,,,,1.0,1.3,0.3,1.3,0.3,0.3,0.0,1.0,0.3,1.0,,,,,,,,,,,,,,,,
