ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1628425,Sterling Brown,Sterling,1610612749,MIL,01/01/2017,2017-18,Regular Season,0.0,0.0,5.2,2.5,66.70,100.00,50.00,4.01,1.0,1.0,0.0,1.0,0.3,2.3,0.0,0.7,0.7,1.7,0.45,0.0,0.7,1.0,0.7,0.7,0.0,0.0,57.099999999999994,2.0,2.0,100.0,1.5,42.9,0.0,0.0
1628425,Sterling Brown,Sterling,1610612749,MIL,01/01/2018,2018-19,Regular Season,0.0,0.0,13.1,2.34,73.20,40.00,83.90,4.59,0.3,1.0,0.3,1.0,0.0,0.7,0.3,0.7,0.7,1.0,1.08,0.23,0.9,1.6,0.3,0.5,0.0,0.2,60.4,1.0,2.9,34.5,1.9,39.6,21.099999999999998,0.4
1628425,Sterling Brown,Sterling,1610612749,MIL,01/01/2019,2019-20,Regular Season,0.0,0.0,15.8,2.15,100.00,0.00,100.00,5.56,1.0,1.6,0.1,1.0,0.1,0.7,0.4,0.9,0.9,1.4,1.16,0.32,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,1.0,50.0,100.0,1.0
1628425,Sterling Brown,Sterling,1610612745,HOU,01/01/2020,2020-21,Regular Season,0.0,0.0,20.0,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.5,0.0,0.0,,,,,,,,,,,,,,
1628425,Sterling Brown,Sterling,1610612742,DAL,01/01/2021,2021-22,Regular Season,0.0,0.0,15.9,2.5,66.70,25.00,87.50,4.35,0.5,1.3,0.3,1.0,0.0,0.3,0.8,1.5,1.0,2.3,0.96,0.56,0.2,0.0,0.0,0.6,0.0,0.3,53.800000000000004,0.6,1.4,42.9,1.2,46.2,83.3,1.0
