ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1628464,Daniel Theis,Daniel,1610612738,BOS,01/01/2017,2017-18,Regular Season,0.0,0.0,15.1,,,,,,1.5,3.0,0.0,0.5,0.3,1.3,0.0,0.0,0.3,1.0,0.76,4.03,,,,,,,,,,,,,,
1628464,Daniel Theis,Daniel,1610612738,BOS,01/01/2018,2018-19,Regular Season,0.0,0.0,19.2,1.34,71.40,40.00,100.00,4.43,0.8,1.3,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.62,4.54,0.0,0.3,0.0,1.4,0.0,0.3,65.0,1.0,2.17,46.2,1.17,35.0,28.599999999999998,0.33
1628464,Daniel Theis,Daniel,1610612738,BOS,01/01/2019,2019-20,Regular Season,0.0,0.0,23.4,1.47,55.50,39.00,65.40,4.25,2.5,3.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,1.29,9.07,0.2,1.1,0.2,6.1,0.5,1.2,72.0,6.41,11.94,53.7,4.65,28.000000000000004,29.099999999999998,1.35
1628464,Daniel Theis,Daniel,1610612741,CHI,01/01/2020,2020-21,Regular Season,0.0,0.0,22.2,,,,,,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.4,5.8,,,,,,,,,,,,,,
1628464,Daniel Theis,Daniel,1610612738,BOS,01/01/2021,2021-22,Regular Season,0.0,0.0,23.2,1.47,59.10,43.30,67.20,4.31,2.3,2.7,0.3,0.3,1.0,2.0,0.0,0.3,0.0,1.7,1.1,4.71,0.3,0.9,0.0,2.9,0.0,0.4,75.2,2.19,5.13,42.699999999999996,1.69,24.8,37.0,0.63
1628464,Daniel Theis,Daniel,1610612746,LAC,01/01/2023,2023-24,Regular Season,0.0,0.0,12.6,1.23,100.00,0.00,100.00,3.27,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.33,4.29,0.0,3.0,0.0,0.0,0.0,0.0,66.7,2.0,4.0,50.0,2.0,33.300000000000004,0.0,0.0
