ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1626196,Josh Richardson,Josh,1610612748,MIA,01/01/2015,2015-16,Regular Season,0.0,0.0,9.5,3.77,51.50,38.50,56.30,4.38,1.0,1.7,0.0,0.2,0.2,1.3,0.0,0.4,0.3,1.7,0.0,0.0,1.4,3.8,1.0,0.0,0.0,0.0,62.9,2.71,6.29,43.2,3.71,37.1,32.7,1.21
1626196,Josh Richardson,Josh,1610612748,MIA,01/01/2016,2016-17,Regular Season,0.0,0.0,37.5,,,,,,,,,,,,,,,,2.04,0.63,,,,,,,,,,,,,,
1626196,Josh Richardson,Josh,1610612748,MIA,01/01/2017,2017-18,Regular Season,0.0,0.0,39.4,3.23,44.10,50.00,42.30,4.76,2.0,3.4,0.6,1.2,0.8,2.4,0.2,0.8,1.4,3.4,2.28,0.5,0.4,3.6,2.0,0.0,0.0,0.0,72.39999999999999,4.0,8.4,47.599999999999994,3.2,27.6,18.8,0.6
1626196,Josh Richardson,Josh,1610612748,MIA,01/01/2018,2018-19,Regular Season,0.0,0.0,50.2,,,,,,1.7,2.3,1.7,3.0,0.7,1.3,0.3,1.0,1.7,3.7,2.74,0.53,,,,,,,,,,,,,,
1626196,Josh Richardson,Josh,1610612755,PHI,01/01/2019,2019-20,Regular Season,0.0,0.0,34.6,3.14,48.40,36.40,55.00,4.53,1.5,1.6,0.3,1.3,0.5,1.6,0.3,0.6,1.0,3.3,2.75,0.75,3.0,6.5,2.5,1.3,0.0,0.0,51.4,2.5,4.75,52.6,4.5,48.6,33.300000000000004,1.5
1626196,Josh Richardson,Josh,1610612742,DAL,01/01/2020,2020-21,Regular Season,0.0,0.0,27.8,2.92,64.70,42.90,72.70,4.66,0.3,1.3,1.0,1.0,0.0,0.7,1.7,1.7,2.0,3.3,1.75,0.0,1.7,0.9,1.0,0.0,0.0,0.0,43.5,0.86,1.43,60.0,1.86,56.49999999999999,38.5,0.71
1626196,Josh Richardson,Josh,1610612759,SAS,01/01/2021,2021-22,Regular Season,0.0,0.0,29.7,,,,,,0.3,0.3,1.0,1.7,0.7,2.0,0.7,1.0,0.0,2.3,1.46,0.21,,,,,,,,,,,,,,
1626196,Josh Richardson,Josh,1610612740,NOP,01/01/2022,2022-23,Regular Season,0.0,0.0,33.1,,,,,,0.7,1.0,0.0,0.3,0.7,1.0,0.0,0.0,1.0,3.0,1.92,0.54,,,,,,,,,,,,,,
1626196,Josh Richardson,Josh,1610612748,MIA,01/01/2023,2023-24,Regular Season,0.0,0.0,37.3,,,,,,1.0,1.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,2.0,1.58,0.75,,,,,,,,,,,,,,
