ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
203477,Isaiah Canaan,Isaiah,1610612755,PHI,01/01/2015,2015-16,Regular Season,0.0,0.0,40.1,,,,,,1.8,2.6,0.4,1.0,0.2,0.8,0.6,1.4,1.4,5.2,0.0,0.0,,,,,,,,,,,,,,
203477,Isaiah Canaan,Isaiah,1610612741,CHI,01/01/2016,2016-17,Regular Season,0.0,0.0,21.6,3.21,44.40,0.00,57.10,4.25,0.3,0.7,0.4,0.6,0.3,0.7,0.4,1.3,1.0,2.6,1.15,0.19,4.7,4.0,1.7,0.7,0.0,0.0,40.6,2.67,4.33,61.5,6.33,59.4,21.099999999999998,1.33
203477,Isaiah Canaan,Isaiah,1610612756,PHX,01/01/2017,2017-18,Regular Season,0.0,0.0,44.3,,,,,,0.3,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.7,1.44,0.0,,,,,,,,,,,,,,
203477,Isaiah Canaan,Isaiah,1610612749,MIL,01/01/2018,2018-19,Regular Season,0.0,0.0,47.9,,,,,,1.0,1.7,0.0,0.0,0.0,0.0,0.7,1.0,1.3,3.0,1.0,0.32,,,,,,,,,,,,,,
