ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1627752,Taurean Prince,Taurean,1610612737,ATL,01/01/2016,2016-17,Regular Season,0.0,0.0,8.8,2.09,50.80,30.40,62.50,4.37,1.7,2.3,0.3,1.0,0.3,1.0,0.1,0.4,0.3,1.1,0.7,0.0,1.7,1.5,2.2,2.3,0.0,0.7,58.699999999999996,2.33,4.5,51.9,3.17,41.3,21.099999999999998,0.67
1627752,Taurean Prince,Taurean,1610612737,ATL,01/01/2017,2017-18,Regular Season,0.0,0.0,31.9,,,,,,0.6,1.4,0.8,1.8,0.8,1.6,0.2,0.8,1.0,2.6,1.81,0.42,,,,,,,,,,,,,,
1627752,Taurean Prince,Taurean,1610612737,ATL,01/01/2018,2018-19,Regular Season,0.0,0.0,21.7,,,,,,0.3,1.0,1.0,1.5,1.5,2.3,0.8,1.3,1.3,2.5,1.9,0.38,,,,,,,,,,,,,,
1627752,Taurean Prince,Taurean,1610612751,BKN,01/01/2019,2019-20,Regular Season,0.0,0.0,31.3,,,,,,1.0,2.5,0.8,0.8,0.3,0.5,1.3,1.8,2.8,4.0,2.19,1.53,,,,,,,,,,,,,,
1627752,Taurean Prince,Taurean,1610612739,CLE,01/01/2020,2020-21,Regular Season,0.0,0.0,14.2,,,,,,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.5,1.5,2.5,1.4,0.0,,,,,,,,,,,,,,
1627752,Taurean Prince,Taurean,1610612750,MIN,01/01/2021,2021-22,Regular Season,0.0,0.0,12.2,1.92,61.50,20.00,70.00,4.48,0.5,0.8,0.5,0.8,0.3,1.0,1.0,1.5,1.0,3.5,0.92,0.33,2.4,2.4,0.0,0.8,0.0,0.0,63.2,1.0,2.4,41.699999999999996,1.4,36.8,14.299999999999999,0.2
1627752,Taurean Prince,Taurean,1610612750,MIN,01/01/2022,2022-23,Regular Season,0.0,0.0,15.9,2.04,87.50,75.00,100.00,4.21,1.0,1.5,0.5,1.0,0.3,0.5,0.3,0.8,0.8,2.3,1.83,0.22,1.2,4.2,0.6,1.0,0.4,0.4,55.60000000000001,1.8,3.0,60.0,2.4,44.4,58.3,1.4
1627752,Taurean Prince,Taurean,1610612747,LAL,01/01/2023,2023-24,Regular Season,0.0,0.0,18.8,1.8,60.00,33.30,61.10,4.08,0.3,0.7,0.5,0.5,0.5,0.5,0.8,1.5,1.0,2.3,2.03,0.5,2.0,2.2,1.2,1.4,0.0,0.8,66.7,3.0,5.2,57.699999999999996,2.6,33.300000000000004,23.1,0.6
