ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1717,Dirk Nowitzki,Dirk,1610612742,DAL,01/01/2015,2015-16,Regular Season,0.0,0.0,38.2,1.97,45.30,23.10,52.50,3.9,0.7,0.7,0.3,0.3,2.0,5.7,0.0,0.0,1.7,3.0,0.0,0.0,0.8,7.6,4.0,1.6,7.0,3.6,74.0,4.8,7.4,64.9,2.6,26.0,38.5,1.0
1717,Dirk Nowitzki,Dirk,1610612742,DAL,01/01/2016,2016-17,Regular Season,0.0,0.0,23.6,,,,,,0.3,0.3,0.8,1.8,2.3,6.5,0.0,0.0,0.3,0.5,1.22,5.67,,,,,,,,,,,,,,
1717,Dirk Nowitzki,Dirk,1610612742,DAL,01/01/2017,2017-18,Regular Season,0.0,0.0,32.1,,,,,,0.3,0.3,0.0,0.3,1.3,2.3,0.0,0.0,1.5,3.3,0.84,5.34,,,,,,,,,,,,,,
1717,Dirk Nowitzki,Dirk,1610612742,DAL,01/01/2018,2018-19,Regular Season,0.0,0.0,11.9,,,,,,,,,,,,,,,,0.0,1.63,,,,,,,,,,,,,,
