ID,Name,Nick Name,TEAM_ID,TEAM_ABBREVIATION,DATE,SEASON,GAME_TYPE,PACE,PIE,PASSES_MADE,SEC_TOUCH,ADJ_REB_CHANCE_%,ADJ_OFF_REB_CHANCE_%,ADJ_DEF_REB_CHANCE_%,AVG_SPEED_OFF,FGM_RA,FGA_RA,FGM_PAINT,FGA_PAINT,FGM_MID-RANGE,FGA_MID-RANGE,FGM_CORNER,FGA_CORNER,FGM_AB,FGA_AB,DEFLECTIONS,SCREEN_AST_PTS,DRIVE_PTS,C&S_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,POST_TOUCH_PTS,ELBOW_TOUCH_PTS,OPP_2PT_FREQ_%,OPP_2PT_DFGM,OPP_2PT_DFGA,OPP_2PT_FG_%,OPP_3PT_DFGA,OPP_3PT_FREQ_%,OPP_3PT_FG_%,OPP_3PT_DFGM
1629013,Landry Shamet,Landry,1610612746,LAC,01/01/2018,2018-19,Regular Season,0.0,0.0,14.9,1.75,75.00,33.30,78.60,4.86,0.8,0.8,0.0,0.3,0.5,1.5,0.3,0.5,1.3,3.8,0.81,0.59,0.7,5.0,0.3,0.0,0.0,0.0,68.5,4.83,8.33,57.99999999999999,3.83,31.5,43.5,1.67
1629013,Landry Shamet,Landry,1610612746,LAC,01/01/2019,2019-20,Regular Season,0.0,0.0,21.8,2.53,68.80,0.00,73.30,4.89,0.8,1.2,0.2,0.4,0.2,0.4,0.4,2.0,0.6,4.0,1.17,0.94,1.2,3.2,0.2,0.2,0.0,0.0,67.9,2.54,4.08,62.3,1.92,32.1,44.0,0.85
1629013,Landry Shamet,Landry,1610612751,BKN,01/01/2020,2020-21,Regular Season,0.0,0.0,19.4,2.07,60.00,25.00,69.20,4.67,0.0,0.0,0.0,0.5,0.0,1.5,0.5,0.5,1.5,3.5,1.4,0.0,0.7,1.8,1.1,0.0,0.0,0.2,65.10000000000001,1.75,3.42,51.2,1.83,34.9,50.0,0.92
1629013,Landry Shamet,Landry,1610612756,PHX,01/01/2021,2021-22,Regular Season,0.0,0.0,16.1,2.78,64.50,33.30,73.90,4.95,1.8,2.3,0.0,0.3,0.0,0.8,0.8,1.0,1.3,3.5,0.97,0.56,1.3,1.8,1.2,0.0,0.0,0.0,74.1,2.0,3.33,60.0,1.17,25.900000000000002,57.099999999999994,0.67
1629013,Landry Shamet,Landry,1610612756,PHX,01/01/2022,2022-23,Regular Season,0.0,0.0,25.0,2.06,60.70,50.00,63.60,4.89,0.0,0.5,0.0,1.0,1.0,2.5,1.5,1.5,1.5,4.0,1.6,0.12,0.8,3.0,0.5,0.0,0.0,0.2,77.5,3.0,5.5,54.50000000000001,1.6,22.5,37.5,0.6
1629013,Landry Shamet,Landry,1610612764,WAS,01/01/2023,2023-24,Regular Season,0.0,0.0,16.7,,,,,,,,,,,,,,,,1.35,0.9,,,,,,,,,,,,,,
